FOLIO,FECHA,HORA,MINUTO,TIPO,VIOLENCIA,LATITUD,LONGITUD,DISTRITO,CUADRANTE,DIA,MES,ESTACION,AÑO
27540,2018-03-24,99,99,ROBO A CASA HABITACION,NO,28.666424,-106.090947,Villa,24,24,3,Primavera,2018
19511,2018-03-25,99,99,ROBO A CASA HABITACION,NO,28.632881,-106.093648,Villa,27,25,3,Primavera,2018
8930,2018-03-25,99,99,ROBO A CASA HABITACION,NO,28.668338,-105.986134,Morelos,47,25,3,Primavera,2018
28774,2018-03-25,99,99,ROBO DE VEHICULO,NO,28.74438,-106.125766,Colón,8,25,3,Primavera,2018
8924,2018-03-25,99,99,ROBO A NEGOCIO,SI,28.616324,-106.026051,Morelos,55,25,3,Primavera,2018
1325I,2018-03-25,99,99,ROBO A NEGOCIO,SI,28.704419,-106.126402,Colón,12,25,3,Primavera,2018
10816,2018-03-25,99,99,ROBO A CASA HABITACION,NO,28.592589,-106.099377,Zapata,73,25,3,Primavera,2018
20075A,2018-03-25,99,99,ROBO A CASA HABITACION,NO,28.739658,-106.104036,Colón,9,25,3,Primavera,2018
24343,2018-03-25,99,99,ROBO A NEGOCIO,NO,28.589818,-106.110576,Zapata,67,25,3,Primavera,2018
25648,2018-03-25,99,99,ROBO A NEGOCIO,SI,28.724583,-106.125195,Colón,13,25,3,Primavera,2018
27825,2018-03-25,99,99,ROBO A NEGOCIO,SI,28.643201,-106.075165,Ángel,36,25,3,Primavera,2018
28762,2018-03-25,99,99,ROBO A CASA HABITACION,NO,28.739754,-106.102286,Colón,9,25,3,Primavera,2018
27763,2018-03-25,99,99,ROBO A CASA HABITACION,NO,28.676509,-106.092709,Villa,24,25,3,Primavera,2018
7809,2018-03-25,99,99,ROBO A CASA HABITACION,NO,28.65842,-105.969618,Morelos,54,25,3,Primavera,2018
26260,2018-03-26,99,99,ROBO A NEGOCIO,SI,28.688929,-106.013728,Morelos,46,26,3,Primavera,2018
26422,2018-03-26,99,99,ROBO A NEGOCIO,SI,28.568072,-106.143492,Zapata,65,26,3,Primavera,2018
9773,2018-03-26,99,99,ROBO A NEGOCIO,NO,28.646109,-106.127068,Diana,30,26,3,Primavera,2018
19987,2018-03-26,99,99,ROBO A CASA HABITACION,NO,28.735414,-106.144501,Colón,6,26,3,Primavera,2018
8034,2018-03-26,99,99,ROBO A CASA HABITACION,NO,28.662182,-106.013041,Morelos,46,26,3,Primavera,2018
3766,2018-03-26,99,99,ROBO A NEGOCIO,NO,28.736875,-106.116582,Colón,8,26,3,Primavera,2018
9072,2018-03-26,99,99,ROBO A CASA HABITACION,NO,28.574629,-106.025533,Morelos,60,26,3,Primavera,2018
9077,2018-03-26,99,99,ROBO A CASA HABITACION,NO,28.593035,-106.032379,Morelos,59,26,3,Primavera,2018
202221R,2018-03-26,99,99,ROBO A NEGOCIO,NO,28.65508,-106.058915,Ángel,35,26,3,Primavera,2018
26145,2018-03-26,99,99,ROBO A NEGOCIO,SI,28.654177,-106.026184,Morelos,50,26,3,Primavera,2018
147468,2018-03-26,99,99,ROBO A CASA HABITACION,NO,28.642868,-106.029747,Morelos,51,26,3,Primavera,2018
9055,2018-03-26,99,99,ROBO A CASA HABITACION,NO,28.623531,-106.057197,Zapata,70,26,3,Primavera,2018
17194,2018-03-26,99,99,ROBO A NEGOCIO,SI,28.615347,-106.026338,Morelos,55,26,3,Primavera,2018
5031,2018-03-27,99,99,ROBO A CASA HABITACION,NO,28.645887,-106.058373,Ángel,35,27,3,Primavera,2018
8949,2018-03-27,99,99,ROBO A CASA HABITACION,NO,28.649569,-105.964103,Morelos,54,27,3,Primavera,2018
08509A,2018-03-27,99,99,ROBO A NEGOCIO,NO,28.609647,-106.037584,Zapata,77,27,3,Primavera,2018
20185,2018-03-27,99,99,ROBO A NEGOCIO,SI,28.712517,-106.105379,Colón,15,27,3,Primavera,2018
120883,2018-03-27,99,99,ROBO A CASA HABITACION,NO,28.729277,-106.097691,Colón,14,27,3,Primavera,2018
28902,2018-03-27,99,99,ROBO A NEGOCIO,SI,28.61026,-106.068008,Zapata,75,27,3,Primavera,2018
5733,2018-03-27,99,99,ROBO A NEGOCIO,NO,28.601576,-106.10307,Zapata,68,27,3,Primavera,2018
28355,2018-03-27,99,99,ROBO A NEGOCIO,NO,28.695762,-106.130885,Diana,28,27,3,Primavera,2018
15682,2018-03-27,99,99,ROBO A NEGOCIO,NO,28.59597,-106.011812,Morelos,56,27,3,Primavera,2018
19310,2018-03-27,99,99,ROBO A NEGOCIO,NO,28.695645,-106.117812,Villa,16,27,3,Primavera,2018
29652,2018-03-27,99,99,ROBO A NEGOCIO,SI,28.666905,-106.099476,Villa,23,27,3,Primavera,2018
25160,2018-03-27,99,99,ROBO A CASA HABITACION,NO,28.627025,-106.074223,Ángel,41,27,3,Primavera,2018
15693,2018-03-27,99,99,ROBO A NEGOCIO,SI,28.680554,-106.001447,Morelos,46,27,3,Primavera,2018
23237,2018-03-27,99,99,ROBO DE VEHICULO,SI,28.626036,-106.047218,Zapata,72,27,3,Primavera,2018
15716,2018-03-27,99,99,ROBO A CASA HABITACION,NO,28.66541,-106.015896,Morelos,46,27,3,Primavera,2018
2047,2018-03-27,99,99,ROBO A NEGOCIO,SI,28.592159,-106.109005,Zapata,73,27,3,Primavera,2018
8559,2018-03-28,99,99,ROBO A CASA HABITACION,NO,28.654113,-106.03573,Morelos,50,28,3,Primavera,2018
9737,2018-03-28,99,99,ROBO A NEGOCIO,NO,28.651132,-106.085621,Villa,25,28,3,Primavera,2018
27386,2018-03-28,99,99,ROBO A CASA HABITACION,NO,28.625535,-106.10242,Diana,33,28,3,Primavera,2018
147477,2018-03-28,99,99,ROBO A NEGOCIO,SI,28.624378,-106.04804,Zapata,72,28,3,Primavera,2018
25805,2018-03-28,99,99,ROBO A CASA HABITACION,NO,28.664425,-105.986773,Morelos,47,28,3,Primavera,2018
19963A,2018-03-28,99,99,ROBO A CASA HABITACION,NO,28.745785,-106.165444,Colón,6,28,3,Primavera,2018
147476,2018-03-28,99,99,ROBO A CASA HABITACION,NO,28.694026,-106.079441,Villa,18,28,3,Primavera,2018
3471,2018-03-28,99,99,ROBO A NEGOCIO,SI,28.627521,-106.073195,Ángel,41,28,3,Primavera,2018
20000,2018-03-28,99,99,ROBO A CASA HABITACION,NO,28.781343,-106.172989,Colón,3,28,3,Primavera,2018
27616,2018-03-28,99,99,ROBO A NEGOCIO,SI,28.649645,-106.084174,Villa,25,28,3,Primavera,2018
26626,2018-03-28,99,99,ROBO A NEGOCIO,SI,28.666743,-106.091585,Villa,23,28,3,Primavera,2018
10286,2018-03-28,99,99,ROBO A CASA HABITACION,NO,28.605145,-106.093719,Zapata,74,28,3,Primavera,2018
15665,2018-03-28,99,99,ROBO A NEGOCIO,SI,28.607191,-106.033111,Morelos,55,28,3,Primavera,2018
19409,2018-03-28,99,99,ROBO A CASA HABITACION,NO,28.705624,-106.116065,Villa,17,28,3,Primavera,2018
28736,2018-03-28,99,99,ROBO A CASA HABITACION,NO,28.755298,-106.127194,Colón,4,28,3,Primavera,2018
17027A,2018-03-29,99,99,ROBO A CASA HABITACION,NO,28.63532,-106.046573,Zapata,71,29,3,Primavera,2018
29857,2018-03-29,99,99,ROBO DE VEHICULO,SI,28.679224,-106.115028,Villa,19,29,3,Primavera,2018
12176,2018-03-29,99,99,ROBO A CASA HABITACION,NO,28.690603,-106.120758,Villa,16,29,3,Primavera,2018
0747I,2018-03-29,99,99,ROBO A NEGOCIO,NO,28.724723,-106.111517,Colón,13,29,3,Primavera,2018
28352,2018-03-29,99,99,ROBO A NEGOCIO,NO,28.735779,-106.136487,Colón,7,29,3,Primavera,2018
8201,2018-03-29,99,99,ROBO A NEGOCIO,SI,28.636004,-106.09808,Diana,33,29,3,Primavera,2018
19940,2018-03-29,99,99,ROBO A NEGOCIO,SI,28.704785,-106.148385,Colón,11,29,3,Primavera,2018
12607,2018-03-29,99,99,ROBO A NEGOCIO,SI,28.682775,-106.110153,Villa,19,29,3,Primavera,2018
12643,2018-03-29,99,99,ROBO A CASA HABITACION,NO,28.669118,-106.089225,Villa,24,29,3,Primavera,2018
13784,2018-03-29,99,99,ROBO A CASA HABITACION,NO,28.717944,-106.150504,Colón,12,29,3,Primavera,2018
10967,2018-03-29,99,99,ROBO A NEGOCIO,NO,28.609872,-106.048315,Zapata,76,29,3,Primavera,2018
2505,2018-03-30,99,99,ROBO A NEGOCIO,NO,28.584287,-106.116888,Zapata,66,30,3,Primavera,2018
19808,2018-03-30,99,99,ROBO A NEGOCIO,NO,28.742533,-106.138331,Colón,7,30,3,Primavera,2018
147484,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.586251,-106.043664,Morelos,59,30,3,Primavera,2018
147485,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.588506,-106.027365,Morelos,60,30,3,Primavera,2018
20774,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.742478,-106.122212,Colón,8,30,3,Primavera,2018
30898,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.707619,-106.028333,Morelos,42,30,3,Primavera,2018
16519,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.649996,-105.986331,Morelos,53,30,3,Primavera,2018
9084,2018-03-30,99,99,ROBO A NEGOCIO,SI,28.589793,-106.039649,Morelos,59,30,3,Primavera,2018
27625,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.700643,-106.128952,Villa,16,30,3,Primavera,2018
24703,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.781089,-106.167885,Colón,3,30,3,Primavera,2018
13134,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.656225,-106.126214,Diana,29,30,3,Primavera,2018
8888,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.651598,-106.016203,Morelos,50,30,3,Primavera,2018
28586,2018-03-30,99,99,ROBO A NEGOCIO,SI,28.724364,-106.14479,Colón,12,30,3,Primavera,2018
8504,2018-03-30,99,99,ROBO A NEGOCIO,SI,28.673315,-106.026882,Morelos,46,30,3,Primavera,2018
22262,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.726115,-106.128703,Colón,13,30,3,Primavera,2018
24969,2018-03-30,99,99,ROBO A CASA HABITACION,NO,28.746436,-106.164294,Colón,6,30,3,Primavera,2018
8925,2018-03-31,99,99,ROBO A CASA HABITACION,NO,28.589775,-106.014575,Morelos,61,31,3,Primavera,2018
12679,2018-03-31,99,99,ROBO A CASA HABITACION,NO,28.690946,-106.116432,Villa,16,31,3,Primavera,2018
27471,2018-03-31,99,99,ROBO A NEGOCIO,SI,28.651076,-106.085815,Villa,25,31,3,Primavera,2018
28353,2018-03-31,99,99,ROBO A NEGOCIO,NO,28.729036,-106.129072,Colón,8,31,3,Primavera,2018
15717A,2018-03-31,99,99,ROBO A NEGOCIO,SI,28.64599,-106.016599,Morelos,50,31,3,Primavera,2018
15692,2018-03-31,99,99,ROBO A NEGOCIO,SI,28.672537,-105.985815,Morelos,47,31,3,Primavera,2018
19550,2018-03-31,99,99,ROBO A CASA HABITACION,NO,28.658758,-106.111312,Villa,21,31,3,Primavera,2018
147489,2018-03-31,99,99,ROBO A CASA HABITACION,NO,28.608247,-106.034257,Morelos,55,31,3,Primavera,2018
29672,2018-03-31,99,99,ROBO A CASA HABITACION,NO,28.710935,-106.087846,Villa,18,31,3,Primavera,2018
17049,2018-03-31,99,99,ROBO A NEGOCIO,SI,28.627505,-106.054536,Zapata,70,31,3,Primavera,2018
13104,2018-03-31,99,99,ROBO A CASA HABITACION,NO,28.673745,-106.109638,Villa,22,31,3,Primavera,2018
3694,2018-03-31,99,99,ROBO A NEGOCIO,SI,28.780354,-106.172548,Colón,3,31,3,Primavera,2018
147493,2018-03-31,99,99,ROBO DE VEHICULO,SI,28.627983,-106.003475,Morelos,52,31,3,Primavera,2018
9851,2018-03-31,99,99,ROBO A CASA HABITACION,SI,28.682846,-106.116868,Villa,19,31,3,Primavera,2018
23687,2018-04-01,99,99,ROBO A NEGOCIO,SI,28.644213,-106.060075,Ángel,40,1,4,Primavera,2018
29094,2018-04-01,99,99,ROBO A NEGOCIO,SI,28.618214,-106.058504,Zapata,77,1,4,Primavera,2018
28806,2018-04-01,99,99,ROBO A NEGOCIO,NO,28.691051,-106.113465,Villa,16,1,4,Primavera,2018
7806,2018-04-01,99,99,ROBO A CASA HABITACION,NO,28.600587,-106.033905,Morelos,55,1,4,Primavera,2018
15987,2018-04-01,99,99,ROBO A CASA HABITACION,NO,28.662826,-105.978285,Morelos,47,1,4,Primavera,2018
12621,2018-04-01,99,99,ROBO A CASA HABITACION,NO,28.662523,-106.094519,Villa,23,1,4,Primavera,2018
121204,2018-04-01,99,99,ROBO A NEGOCIO,SI,28.585755,-106.115145,Zapata,66,1,4,Primavera,2018
30417,2018-04-01,99,99,ROBO A CASA HABITACION,NO,28.593697,-106.018754,Morelos,60,1,4,Primavera,2018
19352,2018-04-01,99,99,ROBO A NEGOCIO,SI,28.666679,-106.091707,Villa,23,1,4,Primavera,2018
25589,2018-04-02,99,99,ROBO A NEGOCIO,SI,28.706567,-106.128595,Colón,12,2,4,Primavera,2018
5918,2018-04-02,99,99,ROBO DE VEHICULO,SI,28.644462,-106.066349,Ángel,40,2,4,Primavera,2018
20352,2018-04-02,99,99,ROBO A CASA HABITACION,NO,28.736322,-106.123334,Colón,8,2,4,Primavera,2018
19702,2018-04-02,99,99,ROBO A NEGOCIO,NO,28.693592,-106.131404,Diana,28,2,4,Primavera,2018
13021,2018-04-02,99,99,ROBO A CASA HABITACION,NO,28.644336,-106.100172,Diana,31,2,4,Primavera,2018
24311,2018-04-02,99,99,ROBO A NEGOCIO,NO,28.608343,-106.060359,Zapata,76,2,4,Primavera,2018
8546,2018-04-02,99,99,ROBO A CASA HABITACION,NO,28.661717,-105.945028,Morelos,48,2,4,Primavera,2018
8892,2018-04-02,99,99,ROBO A CASA HABITACION,NO,28.6601,-105.943888,Morelos,48,2,4,Primavera,2018
8904,2018-04-02,99,99,ROBO A NEGOCIO,NO,28.680491,-106.001426,Morelos,46,2,4,Primavera,2018
8934,2018-04-02,99,99,ROBO A CASA HABITACION,NO,28.582783,-106.017821,Morelos,61,2,4,Primavera,2018
28372,2018-04-02,99,99,ROBO A NEGOCIO,SI,28.72907,-106.113058,Colón,13,2,4,Primavera,2018
32034,2018-04-02,99,99,ROBO A CASA HABITACION,NO,28.733395,-106.146332,Colón,6,2,4,Primavera,2018
26257,2018-04-02,99,99,ROBO A CASA HABITACION,NO,28.663873,-106.010212,Morelos,46,2,4,Primavera,2018
147502,2018-04-02,99,99,ROBO A CASA HABITACION,NO,28.603504,-106.10576,Zapata,67,2,4,Primavera,2018
19391,2018-04-03,99,99,ROBO A NEGOCIO,SI,28.682794,-106.102313,Villa,24,3,4,Primavera,2018
147508,2018-04-03,99,99,ROBO A NEGOCIO,NO,28.585418,-106.03343,Morelos,59,3,4,Primavera,2018
20648,2018-04-03,99,99,ROBO A NEGOCIO,SI,28.781531,-106.173114,Colón,3,3,4,Primavera,2018
11188,2018-04-03,99,99,ROBO A NEGOCIO,SI,28.626038,-106.071175,Zapata,70,3,4,Primavera,2018
20014,2018-04-03,99,99,ROBO A CASA HABITACION,NO,28.62475,-106.076635,Zapata,69,3,4,Primavera,2018
27666,2018-04-03,99,99,ROBO A CASA HABITACION,NO,28.677159,-105.98199,Morelos,47,3,4,Primavera,2018
32075,2018-04-03,99,99,ROBO A CASA HABITACION,NO,28.743104,-106.110862,Colón,9,3,4,Primavera,2018
16593,2018-04-03,99,99,ROBO A CASA HABITACION,NO,28.652516,-106.008149,Morelos,52,3,4,Primavera,2018
27626,2018-04-03,99,99,ROBO A CASA HABITACION,NO,28.694321,-106.142354,Diana,28,3,4,Primavera,2018
200375R,2018-04-03,99,99,ROBO DE VEHICULO,NO,28.639735,-106.075079,Ángel,37,3,4,Primavera,2018
24527,2018-04-03,99,99,ROBO A CASA HABITACION,NO,28.743703,-106.139798,Colón,7,3,4,Primavera,2018
8550,2018-04-03,99,99,ROBO A CASA HABITACION,NO,28.611336,-106.023169,Morelos,55,3,4,Primavera,2018
6665,2018-04-03,99,99,ROBO A NEGOCIO,NO,28.584543,-106.102207,Zapata,78,3,4,Primavera,2018
24530,2018-04-03,99,99,ROBO DE VEHICULO,NO,28.733558,-106.13977,Colón,7,3,4,Primavera,2018
8947,2018-04-04,99,99,ROBO DE VEHICULO,SI,28.683583,-105.990914,Morelos,44,4,4,Primavera,2018
4771,2018-04-04,99,99,ROBO A CASA HABITACION,NO,28.588163,-106.02502,Morelos,60,4,4,Primavera,2018
30419,2018-04-04,99,99,ROBO A CASA HABITACION,NO,28.589227,-106.034592,Morelos,59,4,4,Primavera,2018
17026A,2018-04-04,99,99,ROBO A NEGOCIO,NO,28.625369,-106.066759,Zapata,70,4,4,Primavera,2018
4385,2018-04-04,99,99,ROBO A NEGOCIO,SI,28.608072,-106.040596,Zapata,77,4,4,Primavera,2018
25614,2018-04-04,99,99,ROBO A CASA HABITACION,NO,28.720764,-106.095677,Colón,15,4,4,Primavera,2018
9085,2018-04-04,99,99,ROBO A NEGOCIO,NO,28.66729,-105.989901,Morelos,47,4,4,Primavera,2018
147518,2018-04-05,99,99,ROBO A CASA HABITACION,NO,28.734008,-106.149585,Colón,6,5,4,Primavera,2018
9896,2018-04-05,99,99,ROBO A CASA HABITACION,NO,28.682765,-106.102589,Villa,24,5,4,Primavera,2018
147516,2018-04-05,99,99,ROBO A CASA HABITACION,NO,28.65977,-106.009692,Morelos,46,5,4,Primavera,2018
147519,2018-04-05,99,99,ROBO A NEGOCIO,SI,28.595061,-106.005299,Morelos,61,5,4,Primavera,2018
JCZS0045,2018-04-05,99,99,ROBO A NEGOCIO,NO,28.620142,-106.02841,Morelos,55,5,4,Primavera,2018
15837,2018-04-05,99,99,ROBO A CASA HABITACION,NO,28.596328,-106.015824,Morelos,61,5,4,Primavera,2018
28716,2018-04-05,99,99,ROBO A CASA HABITACION,NO,28.773591,-106.156093,Colón,4,5,4,Primavera,2018
28737,2018-04-05,99,99,ROBO A NEGOCIO,NO,28.73245,-106.11462,Colón,8,5,4,Primavera,2018
8502,2018-04-06,99,99,ROBO A CASA HABITACION,NO,28.660092,-105.943795,Morelos,48,6,4,Primavera,2018
25367,2018-04-06,99,99,ROBO A NEGOCIO,SI,28.63326,-106.076762,Ángel,38,6,4,Primavera,2018
32040,2018-04-06,99,99,ROBO A NEGOCIO,SI,28.725007,-106.124155,Colón,13,6,4,Primavera,2018
29910,2018-04-06,99,99,ROBO A NEGOCIO,SI,28.64615,-106.116745,Diana,31,6,4,Primavera,2018
147523,2018-04-06,99,99,ROBO A CASA HABITACION,NO,28.599186,-106.025761,Morelos,55,6,4,Primavera,2018
13207,2018-04-06,99,99,ROBO A CASA HABITACION,NO,28.691763,-106.124537,Villa,16,6,4,Primavera,2018
31731,2018-04-06,99,99,ROBO A NEGOCIO,SI,28.72723,-106.118292,Colón,13,6,4,Primavera,2018
30943,2018-04-07,99,99,ROBO A NEGOCIO,SI,28.615751,-106.085687,Zapata,68,7,4,Primavera,2018
14039,2018-04-07,99,99,ROBO A CASA HABITACION,NO,28.73718,-106.137352,Colón,7,7,4,Primavera,2018
147522,2018-04-07,99,99,ROBO A NEGOCIO,SI,28.59657,-106.017187,Morelos,56,7,4,Primavera,2018
26630,2018-04-07,99,99,ROBO A NEGOCIO,NO,28.631944,-106.121085,Diana,32,7,4,Primavera,2018
29336A,2018-04-07,99,99,ROBO A NEGOCIO,SI,28.60967,-106.0603,Zapata,76,7,4,Primavera,2018
14351,2018-04-07,99,99,ROBO A CASA HABITACION,NO,28.748217,-106.13315,Colón,8,7,4,Primavera,2018
16594A,2018-04-07,99,99,ROBO A NEGOCIO,SI,28.603584,-106.007477,Morelos,56,7,4,Primavera,2018
27830,2018-04-07,99,99,ROBO A CASA HABITACION,NO,28.67049,-106.115765,Villa,21,7,4,Primavera,2018
32068,2018-04-07,99,99,ROBO A NEGOCIO,SI,28.734623,-106.100614,Colón,9,7,4,Primavera,2018
28807,2018-04-07,99,99,ROBO A NEGOCIO,SI,28.672686,-106.07867,Villa,24,7,4,Primavera,2018
20177,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.706484,-106.149161,Colón,11,8,4,Primavera,2018
15676,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.603846,-106.030204,Morelos,55,8,4,Primavera,2018
8926,2018-04-08,99,99,ROBO A NEGOCIO,NO,28.621258,-106.034732,Zapata,77,8,4,Primavera,2018
15709A,2018-04-08,99,99,ROBO A NEGOCIO,NO,28.603619,-106.011149,Morelos,56,8,4,Primavera,2018
121310,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.597668,-106.086299,Zapata,78,8,4,Primavera,2018
10968,2018-04-08,99,99,ROBO A NEGOCIO,SI,28.616875,-106.031927,Zapata,77,8,4,Primavera,2018
29695,2018-04-08,99,99,ROBO A NEGOCIO,NO,28.615686,-106.104864,Diana,32,8,4,Primavera,2018
30059,2018-04-08,99,99,ROBO A NEGOCIO,NO,28.649781,-106.063661,Ángel,35,8,4,Primavera,2018
19337,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.657657,-106.098029,Villa,25,8,4,Primavera,2018
28357,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.696614,-106.142297,Colón,11,8,4,Primavera,2018
8525,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.601571,-106.00623,Morelos,56,8,4,Primavera,2018
28738,2018-04-08,99,99,ROBO A NEGOCIO,NO,28.741819,-106.118938,Colón,9,8,4,Primavera,2018
6640,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.620084,-106.121072,Diana,32,8,4,Primavera,2018
25454,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.714138,-106.138474,Colón,12,8,4,Primavera,2018
6625,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.620283,-106.119928,Diana,32,8,4,Primavera,2018
32073,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.723992,-106.15354,Colón,12,8,4,Primavera,2018
2877,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.73727,-106.137353,Colón,7,8,4,Primavera,2018
32070,2018-04-08,99,99,ROBO A CASA HABITACION,NO,28.6958,-106.14365,Colón,11,8,4,Primavera,2018
9852,2018-04-08,99,99,ROBO A NEGOCIO,SI,28.652497,-106.109844,Diana,31,8,4,Primavera,2018
30867,2018-04-09,99,99,ROBO A CASA HABITACION,NO,28.612563,-106.037582,Zapata,77,9,4,Primavera,2018
27627,2018-04-09,99,99,ROBO A NEGOCIO,NO,28.703946,-106.126847,Villa,16,9,4,Primavera,2018
120586R,2018-04-09,99,99,ROBO DE VEHICULO,SI,28.632208,-106.021448,Morelos,51,9,4,Primavera,2018
31737,2018-04-09,99,99,ROBO A CASA HABITACION,NO,28.779705,-106.163014,Colón,4,9,4,Primavera,2018
15749,2018-04-09,99,99,ROBO A CASA HABITACION,NO,28.579174,-106.034432,Morelos,59,9,4,Primavera,2018
15990,2018-04-09,99,99,ROBO A CASA HABITACION,NO,28.674581,-105.98521,Morelos,47,9,4,Primavera,2018
147530,2018-04-09,99,99,ROBO A CASA HABITACION,SI,28.616044,-106.033239,Zapata,77,9,4,Primavera,2018
27762,2018-04-09,99,99,ROBO A NEGOCIO,SI,28.695391,-106.12564,Villa,16,9,4,Primavera,2018
14269,2018-04-09,99,99,ROBO A NEGOCIO,SI,28.620044,-106.083849,Zapata,69,9,4,Primavera,2018
147534,2018-04-09,99,99,ROBO A CASA HABITACION,NO,28.684519,-106.032344,Morelos,45,9,4,Primavera,2018
28726,2018-04-09,99,99,ROBO A CASA HABITACION,NO,28.745997,-106.124513,Colón,8,9,4,Primavera,2018
5732,2018-04-09,99,99,ROBO A NEGOCIO,SI,28.589878,-106.110873,Zapata,67,9,4,Primavera,2018
4107,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.571437,-106.138325,Zapata,65,10,4,Primavera,2018
28901,2018-04-10,99,99,ROBO A NEGOCIO,NO,28.630615,-106.05381,Zapata,71,10,4,Primavera,2018
30402,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.668061,-105.939937,Morelos,48,10,4,Primavera,2018
22279,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.683135,-106.126645,Villa,19,10,4,Primavera,2018
15004,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.647776,-106.066106,Ángel,40,10,4,Primavera,2018
8527,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.669432,-105.940164,Morelos,48,10,4,Primavera,2018
13022,2018-04-10,99,99,ROBO A NEGOCIO,SI,28.649491,-106.084244,Villa,25,10,4,Primavera,2018
147535,2018-04-10,99,99,ROBO A NEGOCIO,SI,28.703588,-106.100228,Villa,18,10,4,Primavera,2018
23608,2018-04-10,99,99,ROBO A NEGOCIO,NO,28.634475,-106.078248,Ángel,37,10,4,Primavera,2018
28767,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.74934,-106.133817,Colón,8,10,4,Primavera,2018
12590,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.715957,-106.092935,Colón,15,10,4,Primavera,2018
28431,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.750999,-106.133958,Colón,8,10,4,Primavera,2018
8864,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.662422,-105.953855,Morelos,48,10,4,Primavera,2018
8928,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.640929,-106.059868,Zapata,71,10,4,Primavera,2018
26254,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.663867,-106.008585,Morelos,46,10,4,Primavera,2018
15979,2018-04-10,99,99,ROBO A NEGOCIO,SI,28.657027,-105.96499,Morelos,54,10,4,Primavera,2018
23906,2018-04-10,99,99,ROBO A CASA HABITACION,NO,28.594495,-106.084691,Zapata,78,10,4,Primavera,2018
12636,2018-04-10,99,99,ROBO A NEGOCIO,SI,28.678654,-106.111921,Villa,22,10,4,Primavera,2018
144533R,2018-04-11,99,99,ROBO DE VEHICULO,NO,28.644539,-106.06461,Ángel,40,11,4,Primavera,2018
23895,2018-04-11,99,99,ROBO A CASA HABITACION,NO,28.753485,-106.130288,Colón,8,11,4,Primavera,2018
120692,2018-04-11,99,99,ROBO A NEGOCIO,SI,28.647707,-106.064571,Ángel,40,11,4,Primavera,2018
120357,2018-04-11,99,99,ROBO A NEGOCIO,SI,28.64894,-106.065023,Ángel,35,11,4,Primavera,2018
7126,2018-04-11,99,99,ROBO A NEGOCIO,SI,28.727197,-106.117923,Colón,13,11,4,Primavera,2018
147541,2018-04-11,99,99,ROBO DE VEHICULO,NO,28.622897,-106.029357,Zapata,77,11,4,Primavera,2018
26133,2018-04-11,99,99,ROBO A CASA HABITACION,NO,28.661486,-105.944463,Morelos,48,11,4,Primavera,2018
16558,2018-04-11,99,99,ROBO A CASA HABITACION,NO,28.594767,-106.032509,Morelos,59,11,4,Primavera,2018
29074,2018-04-11,99,99,ROBO A CASA HABITACION,NO,28.593776,-106.101046,Zapata,73,11,4,Primavera,2018
27664,2018-04-11,99,99,ROBO A CASA HABITACION,NO,28.651694,-106.132693,Diana,29,11,4,Primavera,2018
31764,2018-04-11,99,99,ROBO A CASA HABITACION,NO,28.7695,-106.16585,Colón,3,11,4,Primavera,2018
147542,2018-04-11,99,99,ROBO DE VEHICULO,SI,28.638277,-105.985648,Morelos,53,11,4,Primavera,2018
12411,2018-04-11,99,99,ROBO A NEGOCIO,SI,28.68282,-106.110174,Villa,19,11,4,Primavera,2018
29906,2018-04-11,99,99,ROBO A CASA HABITACION,NO,28.64882,-106.099246,Diana,31,11,4,Primavera,2018
